,votes,eevp,eevp_source,timestamp,state,expected_votes,trump2016,votes2012,votes2016,vote_share_rep,vote_share_dem,vote_share_trd
2611,4052551,65,edison,2020-11-04T06:14:49Z,illinois,6100000,2146015,5242014,5594420,0.423,0.559,0
2612,4113344,66,edison,2020-11-04T06:15:30Z,illinois,6100000,2146015,5242014,5594420,0.422,0.559,0
2613,4114963,66,edison,2020-11-04T06:19:08Z,illinois,6100000,2146015,5242014,5594420,0.422,0.559,0
2614,4125244,66,edison,2020-11-04T06:20:05Z,illinois,6100000,2146015,5242014,5594420,0.423,0.559,0
2615,4140431,66,edison,2020-11-04T06:20:31Z,illinois,6100000,2146015,5242014,5594420,0.424,0.558,0
2616,4148090,66,edison,2020-11-04T06:20:42Z,illinois,6100000,2146015,5242014,5594420,0.424,0.557,0
2617,4164964,67,edison,2020-11-04T06:20:48Z,illinois,6100000,2146015,5242014,5594420,0.425,0.556,0
2618,4165390,67,edison,2020-11-04T06:28:01Z,illinois,6100000,2146015,5242014,5594420,0.425,0.556,0
2619,4225342,68,edison,2020-11-04T06:34:43Z,illinois,6100000,2146015,5242014,5594420,0.422,0.559,0
2620,4226079,68,edison,2020-11-04T06:46:35Z,illinois,6100000,2146015,5242014,5594420,0.422,0.559,0
2621,4228710,69,edison,2020-11-04T07:07:08Z,illinois,6100000,2146015,5242014,5594420,0.422,0.559,0
2622,4349867,71,edison,2020-11-04T07:26:17Z,illinois,6100000,2146015,5242014,5594420,0.423,0.559,0
2623,4473057,73,edison,2020-11-04T08:32:26Z,illinois,6100000,2146015,5242014,5594420,0.423,0.558,0
2624,4493665,74,edison,2020-11-04T08:33:23Z,illinois,6100000,2146015,5242014,5594420,0.423,0.559,0
2625,4495802,74,edison,2020-11-04T08:34:01Z,illinois,6100000,2146015,5242014,5594420,0.423,0.559,0
2626,4664829,76,edison,2020-11-04T21:23:44Z,illinois,6100000,2146015,5242014,5594420,0.423,0.558,0
2627,4726156,77,edison,2020-11-05T00:14:06Z,illinois,6100000,2146015,5242014,5594420,0.424,0.557,0
2628,4766506,78,edison,2020-11-05T00:15:18Z,illinois,6100000,2146015,5242014,5594420,0.424,0.557,0
2629,4829948,79,edison,2020-11-05T00:45:26Z,illinois,6100000,2146015,5242014,5594420,0.424,0.557,0
2630,4845177,79,edison,2020-11-05T00:45:36Z,illinois,6100000,2146015,5242014,5594420,0.425,0.556,0
2631,4860073,80,edison,2020-11-05T00:46:01Z,illinois,6100000,2146015,5242014,5594420,0.426,0.555,0
2632,4885113,80,edison,2020-11-05T00:46:31Z,illinois,6100000,2146015,5242014,5594420,0.427,0.554,0
2633,4921383,81,edison,2020-11-05T00:46:51Z,illinois,6100000,2146015,5242014,5594420,0.428,0.553,0
2634,4937734,81,edison,2020-11-05T00:48:11Z,illinois,6100000,2146015,5242014,5594420,0.428,0.553,0
2635,4950211,81,edison,2020-11-05T00:48:39Z,illinois,6100000,2146015,5242014,5594420,0.429,0.552,0
2636,5073482,83,edison,2020-11-05T16:14:18Z,illinois,6100000,2146015,5242014,5594420,0.428,0.552,0
2637,5079325,83,edison,2020-11-05T16:33:41Z,illinois,6100000,2146015,5242014,5594420,0.429,0.552,0
2638,5082206,83,edison,2020-11-05T16:43:58Z,illinois,6100000,2146015,5242014,5594420,0.429,0.552,0
2639,5089019,83,edison,2020-11-05T16:54:21Z,illinois,6100000,2146015,5242014,5594420,0.428,0.553,0
2640,5108122,84,edison,2020-11-05T17:12:57Z,illinois,6100000,2146015,5242014,5594420,0.428,0.553,0
2641,5118716,84,edison,2020-11-05T17:33:28Z,illinois,6100000,2146015,5242014,5594420,0.428,0.552,0
2642,5122106,84,edison,2020-11-05T17:54:53Z,illinois,6100000,2146015,5242014,5594420,0.428,0.552,0
2643,5128449,84,edison,2020-11-05T18:04:18Z,illinois,6100000,2146015,5242014,5594420,0.429,0.552,0
2644,5134031,84,edison,2020-11-05T18:11:20Z,illinois,6100000,2146015,5242014,5594420,0.429,0.551,0
2645,5142777,84,edison,2020-11-05T18:27:13Z,illinois,6100000,2146015,5242014,5594420,0.43,0.551,0
2646,5144744,84,edison,2020-11-05T18:27:59Z,illinois,6100000,2146015,5242014,5594420,0.43,0.551,0
2647,5150572,84,edison,2020-11-05T18:50:49Z,illinois,6100000,2146015,5242014,5594420,0.43,0.551,0
2648,5151572,84,edison,2020-11-05T19:06:01Z,illinois,6100000,2146015,5242014,5594420,0.43,0.551,0
2649,5171947,85,edison,2020-11-05T19:13:49Z,illinois,6100000,2146015,5242014,5594420,0.429,0.552,0
2650,5177505,85,edison,2020-11-05T19:36:01Z,illinois,6100000,2146015,5242014,5594420,0.429,0.551,0
2651,5206222,85,edison,2020-11-05T21:42:40Z,illinois,6100000,2146015,5242014,5594420,0.428,0.553,0
2652,5257021,86,edison,2020-11-05T22:00:26Z,illinois,6100000,2146015,5242014,5594420,0.429,0.552,0
2653,5261084,86,edison,2020-11-05T22:15:29Z,illinois,6100000,2146015,5242014,5594420,0.429,0.552,0
2654,5328372,87,edison,2020-11-06T01:36:38Z,illinois,6100000,2146015,5242014,5594420,0.431,0.55,0
2655,5336081,87,edison,2020-11-06T02:15:48Z,illinois,6100000,2146015,5242014,5594420,0.431,0.549,0
2656,5366408,88,edison,2020-11-06T03:14:39Z,illinois,6100000,2146015,5242014,5594420,0.43,0.551,0
2657,5366415,88,edison,2020-11-06T14:57:51Z,illinois,6100000,2146015,5242014,5594420,0.43,0.551,0
2658,5368050,88,edison,2020-11-06T17:16:58Z,illinois,6100000,2146015,5242014,5594420,0.43,0.551,0
2659,5375549,88,edison,2020-11-06T17:50:17Z,illinois,6100000,2146015,5242014,5594420,0.43,0.55,0
2660,5376549,88,edison,2020-11-06T19:44:39Z,illinois,6100000,2146015,5242014,5594420,0.43,0.55,0
2661,5377639,88,edison,2020-11-06T22:35:56Z,illinois,6100000,2146015,5242014,5594420,0.43,0.55,0
2662,5381844,88,edison,2020-11-07T02:16:55Z,illinois,6100000,2146015,5242014,5594420,0.43,0.55,0
2663,5452438,89,edison,2020-11-07T03:24:43Z,illinois,6100000,2146015,5242014,5594420,0.427,0.553,0
2664,5454018,89,edison,2020-11-07T03:26:11Z,illinois,6100000,2146015,5242014,5594420,0.427,0.553,0
2665,5465440,90,edison,2020-11-08T22:11:54Z,illinois,6100000,2146015,5242014,5594420,0.427,0.554,0
2666,5501352,90,edison,2020-11-09T13:18:54Z,illinois,6100000,2146015,5242014,5594420,0.426,0.555,0
2667,5501634,90,edison,2020-11-09T21:49:41Z,illinois,6100000,2146015,5242014,5594420,0.426,0.555,0
2668,5501179,90,edison,2020-11-09T21:51:22Z,illinois,6100000,2146015,5242014,5594420,0.426,0.555,0
2669,5675163,93,edison,2020-11-11T14:33:47Z,illinois,6100000,2146015,5242014,5594420,0.416,0.565,0
2670,5727355,94,edison,2020-11-11T14:35:26Z,illinois,6100000,2146015,5242014,5594420,0.414,0.566,0
2671,5760322,94,edison,2020-11-11T14:54:50Z,illinois,6100000,2146015,5242014,5594420,0.413,0.567,0
2672,5766283,95,edison,2020-11-11T18:04:30Z,illinois,6100000,2146015,5242014,5594420,0.413,0.567,0
2673,5790600,95,edison,2020-11-12T14:59:50Z,illinois,6100000,2146015,5242014,5594420,0.412,0.568,0
2674,5845483,96,edison,2020-11-12T15:01:46Z,illinois,6100000,2146015,5242014,5594420,0.41,0.57,0
2675,5860123,96,edison,2020-11-12T15:08:52Z,illinois,6100000,2146015,5242014,5594420,0.41,0.57,0
2676,5873961,96,edison,2020-11-12T15:10:59Z,illinois,6100000,2146015,5242014,5594420,0.41,0.57,0
2677,5874066,96,edison,2020-11-12T16:06:01Z,illinois,6100000,2146015,5242014,5594420,0.41,0.57,0
2678,5936521,97,edison,2020-11-14T03:18:54Z,illinois,6100000,2146015,5242014,5594420,0.408,0.572,0
2679,5940373,97,edison,2020-11-16T14:32:49Z,illinois,6100000,2146015,5242014,5594420,0.408,0.573,0
2680,5940419,97,edison,2020-11-16T14:47:00Z,illinois,6100000,2146015,5242014,5594420,0.408,0.573,0
2681,5942311,97,edison,2020-11-16T15:02:45Z,illinois,6100000,2146015,5242014,5594420,0.408,0.573,0
2682,5942327,97,edison,2020-11-16T15:03:45Z,illinois,6100000,2146015,5242014,5594420,0.407,0.573,0
2683,5939321,97,edison,2020-11-16T17:44:48Z,illinois,6100000,2146015,5242014,5594420,0.407,0.573,0
2684,5942559,97,edison,2020-11-18T15:10:02Z,illinois,6100000,2146015,5242014,5594420,0.407,0.573,0
2685,5942596,97,edison,2020-11-18T15:17:15Z,illinois,6100000,2146015,5242014,5594420,0.407,0.573,0
2686,5942661,97,edison,2020-11-18T18:50:12Z,illinois,6100000,2146015,5242014,5594420,0.407,0.573,0
2687,5949259,98,edison,2020-11-18T23:07:28Z,illinois,6100000,2146015,5242014,5594420,0.407,0.573,0
2688,5977885,98,edison,2020-11-19T14:40:04Z,illinois,6100000,2146015,5242014,5594420,0.406,0.574,0
2689,5983613,98,edison,2020-11-19T14:47:01Z,illinois,6100000,2146015,5242014,5594420,0.406,0.574,0
2690,5992492,98,edison,2020-11-19T16:27:50Z,illinois,6100000,2146015,5242014,5594420,0.406,0.575,0
2691,5991080,99,ap,2020-11-19T19:05:12.68Z,illinois,6100000,2146015,5242014,5594420,0.406,0.575,0
2692,5996110,98,edison,2020-11-20T14:39:30Z,illinois,6100000,2146015,5242014,5594420,0.406,0.575,0
2693,5997820,98,edison,2020-11-20T14:53:15Z,illinois,6100000,2146015,5242014,5594420,0.406,0.575,0
2694,5998092,98,edison,2020-11-20T19:29:55Z,illinois,6100000,2146015,5242014,5594420,0.406,0.575,0
2695,6002747,98,edison,2020-11-20T19:30:28Z,illinois,6100000,2146015,5242014,5594420,0.406,0.575,0
2696,6008266,98,edison,2020-11-24T14:59:08Z,illinois,6100000,2146015,5242014,5594420,0.405,0.575,0
2697,6017471,99,edison,2020-11-24T15:09:19Z,illinois,6100000,2146015,5242014,5594420,0.405,0.575,0
2698,6017502,99,edison,2020-11-24T15:41:28Z,illinois,6100000,2146015,5242014,5594420,0.405,0.575,0
2699,6019374,99,edison,2020-12-02T15:44:40Z,illinois,6100000,2146015,5242014,5594420,0.405,0.575,0
2700,6019730,99,edison,2020-12-02T19:27:12Z,illinois,6100000,2146015,5242014,5594420,0.405,0.575,0
2701,0,0,edison,2020-11-04T10:01:04Z,indiana,3033198,1557286,2624534,2757828,0.0,0.0,0
2702,7987,0,edison,2020-11-03T23:12:16Z,indiana,3033198,1557286,2624534,2757828,0.684,0.297,0
2703,20679,1,edison,2020-11-03T23:17:15Z,indiana,3033198,1557286,2624534,2757828,0.683,0.298,0
2704,28938,1,edison,2020-11-03T23:21:27Z,indiana,3033198,1557286,2624534,2757828,0.662,0.32,0
2705,33917,1,edison,2020-11-03T23:21:46Z,indiana,3033198,1557286,2624534,2757828,0.667,0.314,0
2706,42979,1,edison,2020-11-03T23:27:45Z,indiana,3033198,1557286,2624534,2757828,0.665,0.315,0
2707,59440,2,edison,2020-11-03T23:30:26Z,indiana,3033198,1557286,2624534,2757828,0.667,0.314,0
2708,69896,2,edison,2020-11-03T23:34:02Z,indiana,3033198,1557286,2624534,2757828,0.672,0.309,0
2709,81051,3,edison,2020-11-03T23:37:55Z,indiana,3033198,1557286,2624534,2757828,0.669,0.313,0
2710,84990,3,edison,2020-11-03T23:39:06Z,indiana,3033198,1557286,2624534,2757828,0.67,0.312,0
2711,88386,3,edison,2020-11-03T23:41:40Z,indiana,3033198,1557286,2624534,2757828,0.669,0.312,0
2712,119881,4,edison,2020-11-03T23:42:29Z,indiana,3033198,1557286,2624534,2757828,0.641,0.34,0
2713,148381,5,edison,2020-11-03T23:44:32Z,indiana,3033198,1557286,2624534,2757828,0.627,0.353,0
2714,148541,5,edison,2020-11-03T23:44:56Z,indiana,3033198,1557286,2624534,2757828,0.628,0.353,0
2715,149884,5,edison,2020-11-03T23:46:48Z,indiana,3033198,1557286,2624534,2757828,0.629,0.351,0
2716,151436,5,edison,2020-11-03T23:50:23Z,indiana,3033198,1557286,2624534,2757828,0.63,0.35,0
2717,160596,5,edison,2020-11-03T23:50:53Z,indiana,3033198,1557286,2624534,2757828,0.635,0.345,0
2718,172429,6,edison,2020-11-03T23:51:23Z,indiana,3033198,1557286,2624534,2757828,0.639,0.341,0
2719,172801,6,edison,2020-11-03T23:51:44Z,indiana,3033198,1557286,2624534,2757828,0.639,0.341,0
2720,173673,6,edison,2020-11-03T23:53:12Z,indiana,3033198,1557286,2624534,2757828,0.64,0.34,0
2721,174011,6,edison,2020-11-03T23:54:39Z,indiana,3033198,1557286,2624534,2757828,0.64,0.34,0
2722,174368,6,edison,2020-11-03T23:55:17Z,indiana,3033198,1557286,2624534,2757828,0.64,0.34,0
2723,187306,6,edison,2020-11-03T23:55:35Z,indiana,3033198,1557286,2624534,2757828,0.641,0.337,0
2724,202078,7,edison,2020-11-03T23:55:47Z,indiana,3033198,1557286,2624534,2757828,0.646,0.332,0
2725,229365,7,edison,2020-11-03T23:59:52Z,indiana,3033198,1557286,2624534,2757828,0.638,0.34,0
2726,230035,7,edison,2020-11-04T00:00:58Z,indiana,3033198,1557286,2624534,2757828,0.637,0.341,0
2727,235494,8,edison,2020-11-04T00:01:56Z,indiana,3033198,1557286,2624534,2757828,0.639,0.339,0
2728,238029,8,edison,2020-11-04T00:03:37Z,indiana,3033198,1557286,2624534,2757828,0.641,0.337,0
2729,239508,8,edison,2020-11-04T00:05:26Z,indiana,3033198,1557286,2624534,2757828,0.642,0.336,0
2730,241340,8,edison,2020-11-04T00:07:41Z,indiana,3033198,1557286,2624534,2757828,0.642,0.335,0
2731,242475,8,edison,2020-11-04T00:08:06Z,indiana,3033198,1557286,2624534,2757828,0.643,0.335,0
2732,243447,8,edison,2020-11-04T00:08:45Z,indiana,3033198,1557286,2624534,2757828,0.644,0.334,0
2733,248602,8,edison,2020-11-04T00:11:04Z,indiana,3033198,1557286,2624534,2757828,0.647,0.331,0
2734,256538,8,edison,2020-11-04T00:11:35Z,indiana,3033198,1557286,2624534,2757828,0.649,0.328,0
2735,261642,9,edison,2020-11-04T00:13:09Z,indiana,3033198,1557286,2624534,2757828,0.649,0.329,0
2736,290254,9,edison,2020-11-04T00:13:37Z,indiana,3033198,1557286,2624534,2757828,0.658,0.32,0
2737,298265,10,edison,2020-11-04T00:13:44Z,indiana,3033198,1557286,2624534,2757828,0.658,0.32,0
2738,300590,10,edison,2020-11-04T00:14:25Z,indiana,3033198,1557286,2624534,2757828,0.659,0.319,0
2739,307713,10,edison,2020-11-04T00:14:48Z,indiana,3033198,1557286,2624534,2757828,0.662,0.317,0
2740,311567,10,edison,2020-11-04T00:15:46Z,indiana,3033198,1557286,2624534,2757828,0.663,0.315,0
2741,315235,10,edison,2020-11-04T00:18:34Z,indiana,3033198,1557286,2624534,2757828,0.665,0.313,0
2742,317514,10,edison,2020-11-04T00:19:00Z,indiana,3033198,1557286,2624534,2757828,0.666,0.312,0
2743,319063,10,edison,2020-11-04T00:19:36Z,indiana,3033198,1557286,2624534,2757828,0.667,0.311,0
2744,319821,10,edison,2020-11-04T00:20:51Z,indiana,3033198,1557286,2624534,2757828,0.667,0.311,0
2745,320297,10,edison,2020-11-04T00:21:36Z,indiana,3033198,1557286,2624534,2757828,0.667,0.311,0
2746,321671,10,edison,2020-11-04T00:24:55Z,indiana,3033198,1557286,2624534,2757828,0.668,0.31,0
2747,327050,11,edison,2020-11-04T00:29:25Z,indiana,3033198,1557286,2624534,2757828,0.669,0.309,0
2748,327927,11,edison,2020-11-04T00:29:44Z,indiana,3033198,1557286,2624534,2757828,0.669,0.309,0
2749,345919,11,edison,2020-11-04T00:29:54Z,indiana,3033198,1557286,2624534,2757828,0.67,0.308,0
2750,346118,11,edison,2020-11-04T00:30:12Z,indiana,3033198,1557286,2624534,2757828,0.67,0.308,0
2751,346185,11,edison,2020-11-04T00:30:26Z,indiana,3033198,1557286,2624534,2757828,0.67,0.308,0
2752,359575,12,edison,2020-11-04T00:30:57Z,indiana,3033198,1557286,2624534,2757828,0.673,0.305,0
2753,360331,12,edison,2020-11-04T00:33:06Z,indiana,3033198,1557286,2624534,2757828,0.673,0.304,0
2754,362228,12,edison,2020-11-04T00:34:35Z,indiana,3033198,1557286,2624534,2757828,0.674,0.304,0
2755,363089,12,edison,2020-11-04T00:36:07Z,indiana,3033198,1557286,2624534,2757828,0.675,0.303,0
2756,369414,12,edison,2020-11-04T00:40:44Z,indiana,3033198,1557286,2624534,2757828,0.676,0.302,0
2757,388308,13,edison,2020-11-04T00:41:23Z,indiana,3033198,1557286,2624534,2757828,0.666,0.312,0
2758,410747,13,edison,2020-11-04T00:42:24Z,indiana,3033198,1557286,2624534,2757828,0.662,0.317,0
2759,413225,13,edison,2020-11-04T00:43:06Z,indiana,3033198,1557286,2624534,2757828,0.662,0.317,0
2760,416244,14,edison,2020-11-04T00:44:00Z,indiana,3033198,1557286,2624534,2757828,0.663,0.316,0
2761,417728,14,edison,2020-11-04T00:44:05Z,indiana,3033198,1557286,2624534,2757828,0.663,0.315,0
2762,418156,14,edison,2020-11-04T00:44:42Z,indiana,3033198,1557286,2624534,2757828,0.663,0.315,0
2763,457076,15,edison,2020-11-04T00:45:47Z,indiana,3033198,1557286,2624534,2757828,0.653,0.325,0
2764,464153,15,edison,2020-11-04T00:47:22Z,indiana,3033198,1557286,2624534,2757828,0.656,0.323,0
2765,466553,15,edison,2020-11-04T00:47:40Z,indiana,3033198,1557286,2624534,2757828,0.656,0.322,0
2766,467687,15,edison,2020-11-04T00:48:06Z,indiana,3033198,1557286,2624534,2757828,0.657,0.321,0
2767,474731,15,edison,2020-11-04T00:48:27Z,indiana,3033198,1557286,2624534,2757828,0.659,0.319,0
2768,484173,16,edison,2020-11-04T00:48:36Z,indiana,3033198,1557286,2624534,2757828,0.659,0.319,0
2769,487222,16,edison,2020-11-04T00:50:59Z,indiana,3033198,1557286,2624534,2757828,0.66,0.319,0
2770,492321,16,edison,2020-11-04T00:51:36Z,indiana,3033198,1557286,2624534,2757828,0.661,0.317,0
2771,497967,16,edison,2020-11-04T00:51:42Z,indiana,3033198,1557286,2624534,2757828,0.663,0.315,0
2772,507328,17,edison,2020-11-04T00:53:00Z,indiana,3033198,1557286,2624534,2757828,0.665,0.313,0
2773,512682,17,edison,2020-11-04T00:53:13Z,indiana,3033198,1557286,2624534,2757828,0.666,0.312,0
2774,514929,17,edison,2020-11-04T00:54:48Z,indiana,3033198,1557286,2624534,2757828,0.667,0.312,0
2775,518709,17,edison,2020-11-04T00:55:34Z,indiana,3033198,1557286,2624534,2757828,0.668,0.311,0
2776,525138,17,edison,2020-11-04T00:56:08Z,indiana,3033198,1557286,2624534,2757828,0.671,0.308,0
2777,526602,17,edison,2020-11-04T00:57:55Z,indiana,3033198,1557286,2624534,2757828,0.671,0.308,0
2778,529766,17,edison,2020-11-04T00:59:31Z,indiana,3033198,1557286,2624534,2757828,0.671,0.308,0
2779,530905,17,edison,2020-11-04T01:00:11Z,indiana,3033198,1557286,2624534,2757828,0.672,0.307,0
2780,532986,17,edison,2020-11-04T01:01:59Z,indiana,3033198,1557286,2624534,2757828,0.672,0.307,0
2781,534703,17,edison,2020-11-04T01:02:13Z,indiana,3033198,1557286,2624534,2757828,0.673,0.306,0
2782,543575,18,edison,2020-11-04T01:03:00Z,indiana,3033198,1557286,2624534,2757828,0.675,0.304,0
2783,556778,18,edison,2020-11-04T01:05:35Z,indiana,3033198,1557286,2624534,2757828,0.676,0.303,0
2784,571789,19,edison,2020-11-04T01:06:49Z,indiana,3033198,1557286,2624534,2757828,0.676,0.303,0
2785,572909,19,edison,2020-11-04T01:06:56Z,indiana,3033198,1557286,2624534,2757828,0.676,0.303,0
2786,583311,19,edison,2020-11-04T01:07:35Z,indiana,3033198,1557286,2624534,2757828,0.677,0.302,0
2787,701175,23,edison,2020-11-04T01:07:57Z,indiana,3033198,1557286,2624534,2757828,0.61,0.37,0
2788,741266,24,edison,2020-11-04T01:09:59Z,indiana,3033198,1557286,2624534,2757828,0.618,0.362,0
2789,751442,24,edison,2020-11-04T01:10:32Z,indiana,3033198,1557286,2624534,2757828,0.619,0.36,0
2790,867841,28,edison,2020-11-04T01:11:44Z,indiana,3033198,1557286,2624534,2757828,0.586,0.395,0
2791,869183,28,edison,2020-11-04T01:14:17Z,indiana,3033198,1557286,2624534,2757828,0.587,0.394,0
2792,880261,29,edison,2020-11-04T01:16:49Z,indiana,3033198,1557286,2624534,2757828,0.589,0.392,0
2793,1005699,33,edison,2020-11-04T01:20:18Z,indiana,3033198,1557286,2624534,2757828,0.578,0.402,0
2794,1014284,33,edison,2020-11-04T01:20:35Z,indiana,3033198,1557286,2624534,2757828,0.579,0.402,0
2795,1018183,33,edison,2020-11-04T01:20:47Z,indiana,3033198,1557286,2624534,2757828,0.58,0.401,0
2796,1074678,35,edison,2020-11-04T01:20:57Z,indiana,3033198,1557286,2624534,2757828,0.584,0.397,0
2797,1079756,35,edison,2020-11-04T01:21:58Z,indiana,3033198,1557286,2624534,2757828,0.585,0.396,0
2798,1081126,35,edison,2020-11-04T01:22:48Z,indiana,3033198,1557286,2624534,2757828,0.585,0.395,0
2799,1084056,35,edison,2020-11-04T01:23:19Z,indiana,3033198,1557286,2624534,2757828,0.586,0.395,0
2800,1093971,36,edison,2020-11-04T01:23:28Z,indiana,3033198,1557286,2624534,2757828,0.587,0.393,0
2801,1098602,36,edison,2020-11-04T01:23:50Z,indiana,3033198,1557286,2624534,2757828,0.588,0.392,0
2802,1105566,36,edison,2020-11-04T01:24:00Z,indiana,3033198,1557286,2624534,2757828,0.59,0.391,0
2803,1120292,36,edison,2020-11-04T01:25:02Z,indiana,3033198,1557286,2624534,2757828,0.591,0.39,0
2804,1121720,37,edison,2020-11-04T01:25:20Z,indiana,3033198,1557286,2624534,2757828,0.591,0.39,0
2805,1123082,37,edison,2020-11-04T01:26:10Z,indiana,3033198,1557286,2624534,2757828,0.591,0.389,0
2806,1137575,37,edison,2020-11-04T01:26:51Z,indiana,3033198,1557286,2624534,2757828,0.593,0.387,0
2807,1138553,37,edison,2020-11-04T01:28:09Z,indiana,3033198,1557286,2624534,2757828,0.593,0.387,0
2808,1154278,38,edison,2020-11-04T01:29:02Z,indiana,3033198,1557286,2624534,2757828,0.595,0.385,0
2809,1155388,38,edison,2020-11-04T01:29:17Z,indiana,3033198,1557286,2624534,2757828,0.595,0.385,0
2810,1184337,39,edison,2020-11-04T01:29:35Z,indiana,3033198,1557286,2624534,2757828,0.595,0.385,0
2811,1219368,40,edison,2020-11-04T01:30:07Z,indiana,3033198,1557286,2624534,2757828,0.589,0.392,0
2812,1222543,40,edison,2020-11-04T01:30:22Z,indiana,3033198,1557286,2624534,2757828,0.589,0.391,0
2813,1223054,40,edison,2020-11-04T01:32:46Z,indiana,3033198,1557286,2624534,2757828,0.589,0.391,0
2814,1224161,40,edison,2020-11-04T01:32:53Z,indiana,3033198,1557286,2624534,2757828,0.59,0.391,0
2815,1231763,40,edison,2020-11-04T01:34:26Z,indiana,3033198,1557286,2624534,2757828,0.591,0.389,0
2816,1234445,40,edison,2020-11-04T01:34:41Z,indiana,3033198,1557286,2624534,2757828,0.591,0.389,0
2817,1243593,41,edison,2020-11-04T01:36:18Z,indiana,3033198,1557286,2624534,2757828,0.593,0.387,0
2818,1297621,42,edison,2020-11-04T01:39:39Z,indiana,3033198,1557286,2624534,2757828,0.593,0.387,0
2819,1302314,42,edison,2020-11-04T01:41:28Z,indiana,3033198,1557286,2624534,2757828,0.594,0.386,0
2820,1306504,43,edison,2020-11-04T01:41:41Z,indiana,3033198,1557286,2624534,2757828,0.594,0.386,0
2821,1336585,44,edison,2020-11-04T01:42:13Z,indiana,3033198,1557286,2624534,2757828,0.592,0.388,0
2822,1337397,44,edison,2020-11-04T01:43:11Z,indiana,3033198,1557286,2624534,2757828,0.592,0.388,0
2823,1345521,44,edison,2020-11-04T01:44:29Z,indiana,3033198,1557286,2624534,2757828,0.593,0.387,0
2824,1355043,44,edison,2020-11-04T01:45:53Z,indiana,3033198,1557286,2624534,2757828,0.593,0.387,0
